,CaseID,Event,Date,timestamp,type,sensor
0,1,1,01.10.21,2021-10-01T08:30:00.000000000,FloorSensor,T10_Bed
1,1,2,01.10.21,2021-10-01T08:30:01.500000000,FloorSensor,T11_Bed
2,1,3,01.10.21,2021-10-01T08:30:03.914213562,FloorSensor,T9_Bathroom
3,1,4,01.10.21,2021-10-01T08:30:05.121320343,PresenceSensor,Door2_Bathroom
4,1,6,01.10.21,2021-10-01T08:33:24.192388153,ProximitySensor,Window5_Bedroom-T8_Window
5,1,26,01.10.21,2021-10-01T08:36:33.849242401,PresenceSensor,Door1_Bedroom
6,1,27,01.10.21,2021-10-01T08:36:40.506096649,FloorSensor,T4_Kitchen
7,1,28,01.10.21,2021-10-01T08:36:41.713203430,FloorSensor,T3_Kitchen
8,1,29,01.10.21,2021-10-01T08:36:43.713203430,FloorSensor,T2_Kitchen
9,1,50,01.10.21,2021-10-01T08:38:45.541630554,ProximitySensor,Stove_Stove
10,1,51,01.10.21,2021-10-01T08:38:46.541630554,FloorSensor,T1_Stove
11,1,52,01.10.21,2021-10-01T08:39:04.162950897,ProximitySensor,Stove_Stove
12,1,53,01.10.21,2021-10-01T08:39:05.370057678,FloorSensor,T2_Kitchen
13,1,61,01.10.21,2021-10-01T08:39:44.370057678,ProximitySensor,Stove_Stove
14,1,66,01.10.21,2021-10-01T08:40:33.370057678,FloorSensor,T2_Kitchen
15,1,86,01.10.21,2021-10-01T08:42:46.991378021,FloorSensor,T3_Kitchen
16,1,87,01.10.21,2021-10-01T08:42:49.198484802,FloorSensor,T2_Kitchen
17,1,90,01.10.21,2021-10-01T08:43:38.198484802,FloorSensor,T3_Kitchen
18,1,91,01.10.21,2021-10-01T08:43:39.198484802,FloorSensor,T4_Kitchen
19,1,92,01.10.21,2021-10-01T08:44:06.234018707,ProximitySensor,Stove_Stove
20,1,115,01.10.21,2021-10-01T08:47:56.683766174,FloorSensor,T3_Kitchen
21,1,134,01.10.21,2021-10-01T08:49:29.305086517,FloorSensor,T2_Kitchen
22,1,146,01.10.21,2021-10-01T08:50:28.133513641,FloorSensor,T5_Table
23,1,147,01.10.21,2021-10-01T08:50:50.961940765,PresenceSensor,Chair1_Table
24,1,254,01.10.21,2021-10-01T09:08:40.169047546,FloorSensor,T4_Kitchen
25,1,255,01.10.21,2021-10-01T09:08:41.169047546,FloorSensor,T3_Kitchen
26,1,258,01.10.21,2021-10-01T09:08:55.790367889,ProximitySensor,Stove_Stove
27,1,259,01.10.21,2021-10-01T09:08:55.790367889,FloorSensor,T1_Stove
28,1,260,01.10.21,2021-10-01T09:09:21.997474670,ProximitySensor,Stove_Stove
29,1,261,01.10.21,2021-10-01T09:09:21.997474670,FloorSensor,T1_Stove
30,1,262,01.10.21,2021-10-01T09:09:23.997474670,FloorSensor,T2_Kitchen
31,1,265,01.10.21,2021-10-01T09:09:38.997474670,ProximitySensor,Stove_Stove
32,1,267,01.10.21,2021-10-01T09:14:19.411688232,FloorSensor,T3_Kitchen
33,1,268,01.10.21,2021-10-01T09:14:20.411688232,FloorSensor,T4_Kitchen
34,1,269,01.10.21,2021-10-01T09:14:21.411688232,PresenceSensor,Chair1_Table
35,1,270,01.10.21,2021-10-01T09:15:08.033008575,FloorSensor,T3_Kitchen
36,1,271,01.10.21,2021-10-01T09:19:52.861435699,FloorSensor,T4_Kitchen
37,1,272,01.10.21,2021-10-01T09:19:54.068542480,PresenceSensor,Chair1_Table
38,1,274,01.10.21,2021-10-01T09:20:28.518289947,FloorSensor,T3_Kitchen
39,1,275,01.10.21,2021-10-01T09:20:42.725396728,FloorSensor,T2_Kitchen
40,1,278,01.10.21,2021-10-01T09:21:33.346717071,FloorSensor,T3_Kitchen
41,1,279,01.10.21,2021-10-01T09:21:49.175144195,FloorSensor,T5_Table
42,1,280,01.10.21,2021-10-01T09:21:52.796464538,PresenceSensor,Door1_Bedroom
43,1,281,01.10.21,2021-10-01T09:21:56.417784881,FloorSensor,T10_Bed
44,1,333,01.10.21,2021-10-01T09:26:20.488852691,PresenceSensor,Door2_Bathroom
45,1,335,01.10.21,2021-10-01T09:34:07.938600158,FloorSensor,T7_Closet
46,1,393,01.10.21,2021-10-01T09:38:57.767027282,FloorSensor,T9_Bathroom
47,1,451,01.10.21,2021-10-01T09:43:46.388347625,FloorSensor,T7_Closet
48,1,468,01.10.21,2021-10-01T09:45:13.009667968,PresenceSensor,Bed_Bed
49,1,518,01.10.21,2021-10-01T09:49:22.838095092,FloorSensor,T7_Closet
50,2,525,02.10.21,2021-10-02T08:30:00.000000000,FloorSensor,T10_Bed
51,2,526,02.10.21,2021-10-02T08:30:01.500000000,FloorSensor,T11_Bed
52,2,527,02.10.21,2021-10-02T08:30:05.500000000,FloorSensor,Window5_Bedroom-T8_Window
53,2,593,02.10.21,2021-10-02T08:33:43.328427124,PresenceSensor,Door2_Bathroom
54,2,595,02.10.21,2021-10-02T08:40:40.949747467,FloorSensor,T11_Bed
55,2,596,02.10.21,2021-10-02T08:40:44.985281372,PresenceSensor,Door1_Bedroom
56,2,597,02.10.21,2021-10-02T08:40:51.435028839,FloorSensor,T4_Kitchen
57,2,598,02.10.21,2021-10-02T08:40:52.642135620,FloorSensor,T3_Kitchen
58,2,599,02.10.21,2021-10-02T08:40:54.642135620,FloorSensor,T2_Kitchen
59,2,620,02.10.21,2021-10-02T08:42:55.470562744,ProximitySensor,Stove_Stove
60,2,621,02.10.21,2021-10-02T08:42:56.470562744,FloorSensor,T1_Stove
61,2,622,02.10.21,2021-10-02T08:43:13.091883087,ProximitySensor,Stove_Stove
62,2,623,02.10.21,2021-10-02T08:43:14.298989868,FloorSensor,T2_Kitchen
63,2,631,02.10.21,2021-10-02T08:43:52.298989868,ProximitySensor,Stove_Stove
64,2,636,02.10.21,2021-10-02T08:44:33.298989868,FloorSensor,T2_Kitchen
65,2,651,02.10.21,2021-10-02T08:46:13.920310211,FloorSensor,T3_Kitchen
66,2,652,02.10.21,2021-10-02T08:46:42.748737335,FloorSensor,T2_Kitchen
67,2,655,02.10.21,2021-10-02T08:46:56.955844116,FloorSensor,T3_Kitchen
68,2,656,02.10.21,2021-10-02T08:46:57.955844116,FloorSensor,T4_Kitchen
69,2,658,02.10.21,2021-10-02T08:47:35.612698364,FloorSensor,T2_Kitchen
70,2,663,02.10.21,2021-10-02T08:47:59.612698364,ProximitySensor,Stove_Stove
71,2,680,02.10.21,2021-10-02T08:50:48.612698364,FloorSensor,T2_Kitchen
72,2,681,02.10.21,2021-10-02T08:50:49.612698364,ProximitySensor,Stove_Stove
73,2,685,02.10.21,2021-10-02T08:51:22.612698364,FloorSensor,T2_Kitchen
74,2,717,02.10.21,2021-10-02T08:54:03.234018707,FloorSensor,T5_Table
75,2,718,02.10.21,2021-10-02T08:54:29.062445831,PresenceSensor,Chair1_Table
76,2,833,02.10.21,2021-10-02T09:13:32.269552612,FloorSensor,T4_Kitchen
77,2,834,02.10.21,2021-10-02T09:13:33.269552612,FloorSensor,T3_Kitchen
78,2,837,02.10.21,2021-10-02T09:13:45.269552612,FloorSensor,T2_Kitchen
79,2,843,02.10.21,2021-10-02T09:14:12.269552612,ProximitySensor,Stove_Stove
80,2,844,02.10.21,2021-10-02T09:14:13.269552612,FloorSensor,T1_Stove
81,2,845,02.10.21,2021-10-02T09:14:57.305086517,FloorSensor,T4_Kitchen
82,2,846,02.10.21,2021-10-02T09:14:58.512193298,FloorSensor,T3_Kitchen
