,CaseID,Event,Date,timestamp,type,sensor
0,1,1,01.10.21,2021-10-01T08:30:00.000000000,FloorSensor,T10_Bed
1,1,2,01.10.21,2021-10-01T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
2,1,3,01.10.21,2021-10-01T08:30:03.914213562,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
3,1,4,01.10.21,2021-10-01T08:30:05.121320343,PresenceSensor,Door2_Bathroom
4,1,6,01.10.21,2021-10-01T08:33:24.192388153,ProximitySensor,T11_BedWindow5_BedroomT8_Window
5,1,26,01.10.21,2021-10-01T08:36:33.849242401,PresenceSensor,Door1_Bedroom
6,1,27,01.10.21,2021-10-01T08:36:40.506096649,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
7,1,29,01.10.21,2021-10-01T08:36:43.713203430,FloorSensor,T2_KitchenStove_Stove
8,1,51,01.10.21,2021-10-01T08:38:46.541630554,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
9,1,52,01.10.21,2021-10-01T08:39:04.162950897,ProximitySensor,T2_KitchenStove_Stove
10,1,86,01.10.21,2021-10-01T08:42:46.991378021,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
11,1,87,01.10.21,2021-10-01T08:42:49.198484802,FloorSensor,T2_KitchenStove_Stove
12,1,90,01.10.21,2021-10-01T08:43:38.198484802,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
13,1,92,01.10.21,2021-10-01T08:44:06.234018707,ProximitySensor,T2_KitchenStove_Stove
14,1,115,01.10.21,2021-10-01T08:47:56.683766174,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
15,1,134,01.10.21,2021-10-01T08:49:29.305086517,FloorSensor,T2_KitchenStove_Stove
16,1,146,01.10.21,2021-10-01T08:50:28.133513641,FloorSensor,T5_Table
17,1,147,01.10.21,2021-10-01T08:50:50.961940765,PresenceSensor,Chair1_Table
18,1,254,01.10.21,2021-10-01T09:08:40.169047546,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
19,1,258,01.10.21,2021-10-01T09:08:55.790367889,ProximitySensor,T2_KitchenStove_Stove
20,1,259,01.10.21,2021-10-01T09:08:55.790367889,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
21,1,260,01.10.21,2021-10-01T09:09:21.997474670,ProximitySensor,T2_KitchenStove_Stove
22,1,261,01.10.21,2021-10-01T09:09:21.997474670,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
23,1,262,01.10.21,2021-10-01T09:09:23.997474670,FloorSensor,T2_KitchenStove_Stove
24,1,267,01.10.21,2021-10-01T09:14:19.411688232,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
25,1,269,01.10.21,2021-10-01T09:14:21.411688232,PresenceSensor,Chair1_Table
26,1,270,01.10.21,2021-10-01T09:15:08.033008575,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
27,1,272,01.10.21,2021-10-01T09:19:54.068542480,PresenceSensor,Chair1_Table
28,1,274,01.10.21,2021-10-01T09:20:28.518289947,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
29,1,275,01.10.21,2021-10-01T09:20:42.725396728,FloorSensor,T2_KitchenStove_Stove
30,1,278,01.10.21,2021-10-01T09:21:33.346717071,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
31,1,279,01.10.21,2021-10-01T09:21:49.175144195,FloorSensor,T5_Table
32,1,280,01.10.21,2021-10-01T09:21:52.796464538,PresenceSensor,Door1_Bedroom
33,1,281,01.10.21,2021-10-01T09:21:56.417784881,FloorSensor,T10_Bed
34,1,333,01.10.21,2021-10-01T09:26:20.488852691,PresenceSensor,Door2_Bathroom
35,1,335,01.10.21,2021-10-01T09:34:07.938600158,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
36,2,525,02.10.21,2021-10-02T08:30:00.000000000,FloorSensor,T10_Bed
37,2,526,02.10.21,2021-10-02T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
38,2,593,02.10.21,2021-10-02T08:33:43.328427124,PresenceSensor,Door2_Bathroom
39,2,595,02.10.21,2021-10-02T08:40:40.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
40,2,596,02.10.21,2021-10-02T08:40:44.985281372,PresenceSensor,Door1_Bedroom
41,2,597,02.10.21,2021-10-02T08:40:51.435028839,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
42,2,599,02.10.21,2021-10-02T08:40:54.642135620,FloorSensor,T2_KitchenStove_Stove
43,2,621,02.10.21,2021-10-02T08:42:56.470562744,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
44,2,622,02.10.21,2021-10-02T08:43:13.091883087,ProximitySensor,T2_KitchenStove_Stove
45,2,651,02.10.21,2021-10-02T08:46:13.920310211,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
46,2,652,02.10.21,2021-10-02T08:46:42.748737335,FloorSensor,T2_KitchenStove_Stove
47,2,655,02.10.21,2021-10-02T08:46:56.955844116,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
48,2,658,02.10.21,2021-10-02T08:47:35.612698364,FloorSensor,T2_KitchenStove_Stove
49,2,717,02.10.21,2021-10-02T08:54:03.234018707,FloorSensor,T5_Table
50,2,718,02.10.21,2021-10-02T08:54:29.062445831,PresenceSensor,Chair1_Table
51,2,833,02.10.21,2021-10-02T09:13:32.269552612,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
52,2,837,02.10.21,2021-10-02T09:13:45.269552612,FloorSensor,T2_KitchenStove_Stove
53,2,844,02.10.21,2021-10-02T09:14:13.269552612,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
54,2,847,02.10.21,2021-10-02T09:18:04.133513641,FloorSensor,T2_KitchenStove_Stove
55,2,850,02.10.21,2021-10-02T09:22:20.376154327,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
56,2,851,02.10.21,2021-10-02T09:22:21.583261108,PresenceSensor,Chair1_Table
57,2,853,02.10.21,2021-10-02T09:22:48.033008575,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
58,2,854,02.10.21,2021-10-02T09:23:03.240115356,FloorSensor,T2_KitchenStove_Stove
59,2,857,02.10.21,2021-10-02T09:24:01.861435699,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
60,2,858,02.10.21,2021-10-02T09:24:20.689862823,PresenceSensor,Chair1_Table
61,2,859,02.10.21,2021-10-02T09:24:25.518289947,PresenceSensor,Door1_Bedroom
62,2,860,02.10.21,2021-10-02T09:24:32.553823852,PresenceSensor,Door2_Bathroom
63,2,862,02.10.21,2021-10-02T09:33:36.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
64,2,1004,02.10.21,2021-10-02T09:41:23.417784881,FloorSensor,T10_Bed
65,2,1005,02.10.21,2021-10-02T09:41:29.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
66,3,1085,03.10.21,2021-10-03T08:30:00.000000000,FloorSensor,T10_Bed
67,3,1086,03.10.21,2021-10-03T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
68,3,1158,03.10.21,2021-10-03T08:34:01.328427124,PresenceSensor,Door2_Bathroom
69,3,1160,03.10.21,2021-10-03T08:38:39.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
70,3,1161,03.10.21,2021-10-03T08:38:43.985281372,PresenceSensor,Door1_Bedroom
71,3,1162,03.10.21,2021-10-03T08:38:50.435028839,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
72,3,1164,03.10.21,2021-10-03T08:38:53.642135620,FloorSensor,T2_KitchenStove_Stove
73,3,1184,03.10.21,2021-10-03T08:40:46.470562744,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
74,3,1185,03.10.21,2021-10-03T08:41:00.091883087,ProximitySensor,T2_KitchenStove_Stove
75,3,1215,03.10.21,2021-10-03T08:44:10.920310211,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
76,3,1216,03.10.21,2021-10-03T08:44:40.748737335,FloorSensor,T2_KitchenStove_Stove
77,3,1219,03.10.21,2021-10-03T08:44:53.955844116,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
78,3,1222,03.10.21,2021-10-03T08:45:31.612698364,FloorSensor,T2_KitchenStove_Stove
79,3,1284,03.10.21,2021-10-03T08:52:34.234018707,FloorSensor,T5_Table
80,3,1285,03.10.21,2021-10-03T08:53:09.062445831,PresenceSensor,Chair1_Table
81,3,1368,03.10.21,2021-10-03T09:06:56.269552612,FloorSensor,T4_KitchenT1_StoveT3_Kitchen
82,3,1372,03.10.21,2021-10-03T09:07:12.269552612,FloorSensor,T2_KitchenStove_Stove
