,CaseID,Event,Date,timestamp,type,sensor
0,1,1,01.10.21,2021-10-01T08:30:00.000000000,FloorSensor,T10_Bed
1,1,2,01.10.21,2021-10-01T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
2,1,3,01.10.21,2021-10-01T08:30:03.914213562,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
3,1,4,01.10.21,2021-10-01T08:30:05.121320343,PresenceSensor,Door2_Bathroom
4,1,6,01.10.21,2021-10-01T08:33:24.192388153,ProximitySensor,T11_BedWindow5_BedroomT8_Window
5,1,26,01.10.21,2021-10-01T08:36:33.849242401,PresenceSensor,Door1_Bedroom
6,1,27,01.10.21,2021-10-01T08:36:40.506096649,FloorSensor,T4_Kitchen
7,1,28,01.10.21,2021-10-01T08:36:41.713203430,FloorSensor,T3_Kitchen
8,1,29,01.10.21,2021-10-01T08:36:43.713203430,FloorSensor,T2_KitchenStove_Stove
9,1,51,01.10.21,2021-10-01T08:38:46.541630554,FloorSensor,T1_Stove
10,1,52,01.10.21,2021-10-01T08:39:04.162950897,ProximitySensor,T2_KitchenStove_Stove
11,1,86,01.10.21,2021-10-01T08:42:46.991378021,FloorSensor,T3_Kitchen
12,1,87,01.10.21,2021-10-01T08:42:49.198484802,FloorSensor,T2_KitchenStove_Stove
13,1,90,01.10.21,2021-10-01T08:43:38.198484802,FloorSensor,T3_Kitchen
14,1,91,01.10.21,2021-10-01T08:43:39.198484802,FloorSensor,T4_Kitchen
15,1,92,01.10.21,2021-10-01T08:44:06.234018707,ProximitySensor,T2_KitchenStove_Stove
16,1,115,01.10.21,2021-10-01T08:47:56.683766174,FloorSensor,T3_Kitchen
17,1,134,01.10.21,2021-10-01T08:49:29.305086517,FloorSensor,T2_KitchenStove_Stove
18,1,146,01.10.21,2021-10-01T08:50:28.133513641,FloorSensor,T5_Table
19,1,147,01.10.21,2021-10-01T08:50:50.961940765,PresenceSensor,Chair1_Table
20,1,254,01.10.21,2021-10-01T09:08:40.169047546,FloorSensor,T4_Kitchen
21,1,255,01.10.21,2021-10-01T09:08:41.169047546,FloorSensor,T3_Kitchen
22,1,258,01.10.21,2021-10-01T09:08:55.790367889,ProximitySensor,T2_KitchenStove_Stove
23,1,259,01.10.21,2021-10-01T09:08:55.790367889,FloorSensor,T1_Stove
24,1,260,01.10.21,2021-10-01T09:09:21.997474670,ProximitySensor,T2_KitchenStove_Stove
25,1,261,01.10.21,2021-10-01T09:09:21.997474670,FloorSensor,T1_Stove
26,1,262,01.10.21,2021-10-01T09:09:23.997474670,FloorSensor,T2_KitchenStove_Stove
27,1,267,01.10.21,2021-10-01T09:14:19.411688232,FloorSensor,T3_Kitchen
28,1,268,01.10.21,2021-10-01T09:14:20.411688232,FloorSensor,T4_Kitchen
29,1,269,01.10.21,2021-10-01T09:14:21.411688232,PresenceSensor,Chair1_Table
30,1,270,01.10.21,2021-10-01T09:15:08.033008575,FloorSensor,T3_Kitchen
31,1,271,01.10.21,2021-10-01T09:19:52.861435699,FloorSensor,T4_Kitchen
32,1,272,01.10.21,2021-10-01T09:19:54.068542480,PresenceSensor,Chair1_Table
33,1,274,01.10.21,2021-10-01T09:20:28.518289947,FloorSensor,T3_Kitchen
34,1,275,01.10.21,2021-10-01T09:20:42.725396728,FloorSensor,T2_KitchenStove_Stove
35,1,278,01.10.21,2021-10-01T09:21:33.346717071,FloorSensor,T3_Kitchen
36,1,279,01.10.21,2021-10-01T09:21:49.175144195,FloorSensor,T5_Table
37,1,280,01.10.21,2021-10-01T09:21:52.796464538,PresenceSensor,Door1_Bedroom
38,1,281,01.10.21,2021-10-01T09:21:56.417784881,FloorSensor,T10_Bed
39,1,333,01.10.21,2021-10-01T09:26:20.488852691,PresenceSensor,Door2_Bathroom
40,1,335,01.10.21,2021-10-01T09:34:07.938600158,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
41,2,525,02.10.21,2021-10-02T08:30:00.000000000,FloorSensor,T10_Bed
42,2,526,02.10.21,2021-10-02T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
43,2,593,02.10.21,2021-10-02T08:33:43.328427124,PresenceSensor,Door2_Bathroom
44,2,595,02.10.21,2021-10-02T08:40:40.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
45,2,596,02.10.21,2021-10-02T08:40:44.985281372,PresenceSensor,Door1_Bedroom
46,2,597,02.10.21,2021-10-02T08:40:51.435028839,FloorSensor,T4_Kitchen
47,2,598,02.10.21,2021-10-02T08:40:52.642135620,FloorSensor,T3_Kitchen
48,2,599,02.10.21,2021-10-02T08:40:54.642135620,FloorSensor,T2_KitchenStove_Stove
49,2,621,02.10.21,2021-10-02T08:42:56.470562744,FloorSensor,T1_Stove
50,2,622,02.10.21,2021-10-02T08:43:13.091883087,ProximitySensor,T2_KitchenStove_Stove
51,2,651,02.10.21,2021-10-02T08:46:13.920310211,FloorSensor,T3_Kitchen
52,2,652,02.10.21,2021-10-02T08:46:42.748737335,FloorSensor,T2_KitchenStove_Stove
53,2,655,02.10.21,2021-10-02T08:46:56.955844116,FloorSensor,T3_Kitchen
54,2,656,02.10.21,2021-10-02T08:46:57.955844116,FloorSensor,T4_Kitchen
55,2,658,02.10.21,2021-10-02T08:47:35.612698364,FloorSensor,T2_KitchenStove_Stove
56,2,717,02.10.21,2021-10-02T08:54:03.234018707,FloorSensor,T5_Table
57,2,718,02.10.21,2021-10-02T08:54:29.062445831,PresenceSensor,Chair1_Table
58,2,833,02.10.21,2021-10-02T09:13:32.269552612,FloorSensor,T4_Kitchen
59,2,834,02.10.21,2021-10-02T09:13:33.269552612,FloorSensor,T3_Kitchen
60,2,837,02.10.21,2021-10-02T09:13:45.269552612,FloorSensor,T2_KitchenStove_Stove
61,2,844,02.10.21,2021-10-02T09:14:13.269552612,FloorSensor,T1_Stove
62,2,845,02.10.21,2021-10-02T09:14:57.305086517,FloorSensor,T4_Kitchen
63,2,846,02.10.21,2021-10-02T09:14:58.512193298,FloorSensor,T3_Kitchen
64,2,847,02.10.21,2021-10-02T09:18:04.133513641,FloorSensor,T2_KitchenStove_Stove
65,2,850,02.10.21,2021-10-02T09:22:20.376154327,FloorSensor,T4_Kitchen
66,2,851,02.10.21,2021-10-02T09:22:21.583261108,PresenceSensor,Chair1_Table
67,2,853,02.10.21,2021-10-02T09:22:48.033008575,FloorSensor,T3_Kitchen
68,2,854,02.10.21,2021-10-02T09:23:03.240115356,FloorSensor,T2_KitchenStove_Stove
69,2,857,02.10.21,2021-10-02T09:24:01.861435699,FloorSensor,T3_Kitchen
70,2,858,02.10.21,2021-10-02T09:24:20.689862823,PresenceSensor,Chair1_Table
71,2,859,02.10.21,2021-10-02T09:24:25.518289947,PresenceSensor,Door1_Bedroom
72,2,860,02.10.21,2021-10-02T09:24:32.553823852,PresenceSensor,Door2_Bathroom
73,2,862,02.10.21,2021-10-02T09:33:36.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
74,2,1004,02.10.21,2021-10-02T09:41:23.417784881,FloorSensor,T10_Bed
75,2,1005,02.10.21,2021-10-02T09:41:29.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
76,3,1085,03.10.21,2021-10-03T08:30:00.000000000,FloorSensor,T10_Bed
77,3,1086,03.10.21,2021-10-03T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
78,3,1158,03.10.21,2021-10-03T08:34:01.328427124,PresenceSensor,Door2_Bathroom
79,3,1160,03.10.21,2021-10-03T08:38:39.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
80,3,1161,03.10.21,2021-10-03T08:38:43.985281372,PresenceSensor,Door1_Bedroom
81,3,1162,03.10.21,2021-10-03T08:38:50.435028839,FloorSensor,T4_Kitchen
82,3,1163,03.10.21,2021-10-03T08:38:51.642135620,FloorSensor,T3_Kitchen
83,3,1164,03.10.21,2021-10-03T08:38:53.642135620,FloorSensor,T2_KitchenStove_Stove
84,3,1184,03.10.21,2021-10-03T08:40:46.470562744,FloorSensor,T1_Stove
85,3,1185,03.10.21,2021-10-03T08:41:00.091883087,ProximitySensor,T2_KitchenStove_Stove
86,3,1215,03.10.21,2021-10-03T08:44:10.920310211,FloorSensor,T3_Kitchen
87,3,1216,03.10.21,2021-10-03T08:44:40.748737335,FloorSensor,T2_KitchenStove_Stove
88,3,1219,03.10.21,2021-10-03T08:44:53.955844116,FloorSensor,T3_Kitchen
89,3,1220,03.10.21,2021-10-03T08:44:54.955844116,FloorSensor,T4_Kitchen
90,3,1222,03.10.21,2021-10-03T08:45:31.612698364,FloorSensor,T2_KitchenStove_Stove
